,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ANO10,-0.0009335447,-0.0021758785,-0.0013949298,0.3960004,-0.0058335555,0.14248018,-0.007496143,-0.003922221,0.36949682,-0.004910254,-0.0027642637,-0.0035727876,-0.0013787244,0.0051339306,-0.0027433294,0.008543003
ANTXRL,-0.00085921306,-0.0028514194,-0.0010761732,0.37998796,-0.0050867763,0.08471882,-0.008042119,-0.003351063,0.31982675,-0.0051620514,-0.0025768164,-0.003328623,-0.0006605238,0.09671359,-0.0028322886,0.009930063
AP1G2,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
AP3B2,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
AP5Z1,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
APBB2,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
APOB,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
APOBEC4,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
AQP3,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
AREG,-0.0009098672,-0.00219161,-0.0013707265,0.39382136,-0.005827534,0.14246072,-0.0074932175,-0.003914781,0.3680889,-0.0048958748,-0.0027619717,-0.003560803,-0.0013885718,0.005742822,-0.0027221176,0.010556448
ARF4-AS1,-0.0008068117,-0.0024243607,-0.0006480862,0.40347397,-0.0054449267,0.21855581,-0.006522894,-0.003586409,0.33322683,-0.0041442597,-0.0022412648,-0.0033418403,-0.0012516238,-0.0005681758,-0.0018777698,0.009755332
ARHGAP10,-0.0006299046,-0.00086990505,-0.0021812813,0.38032544,-0.0053263893,0.19931287,-0.007627409,-0.004911868,0.33531487,-0.0053343954,-0.0012606112,-0.004592328,-0.0023549108,-0.0008438031,-0.0013815283,0.040636156
ARHGAP24,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ARHGAP33,-0.000914207,-0.0021984258,-0.0013765057,0.39461032,-0.0058250693,0.14080408,-0.0074897753,-0.0039233183,0.3682507,-0.0048899953,-0.0027510324,-0.003567925,-0.0013869992,0.0059067793,-0.0027256778,0.010150332
ARHGAP35,0.04215226,-0.0027020867,-0.002691123,0.12277194,-0.0081407,0.0817646,-0.006293364,-0.0013847272,0.50728786,-0.0028204226,-0.0031097534,-0.0016033561,-0.0010856442,-0.0002922071,-4.0380655e-05,0.028912466
ARHGAP39,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ARHGAP5,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ARHGAP8,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ARHGEF10,-0.00088990096,-0.0016303355,-0.0012965231,0.40575373,-0.0038952865,0.15146111,-0.00510286,-0.006077687,0.1332844,-0.0030100376,-0.00068197056,-0.002717577,-6.387189e-05,0.16581057,-0.0036675644,0.06364943
ARHGEF12,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ARHGEF25,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
